Threshold,FPR,TPR,Precision,Recall,F1,MCC
0.00335,0.0340593769931634,0.992934002797833,0.729173315568208,0.992934002797833,0.84085465666271,0.835786113871251
0.00345,0.0336869462355707,0.99284638869915,0.73132178106772,0.99284638869915,0.842249847830439,0.837137304289689
0.00355,0.0333329584336815,0.992762197026197,0.733375796242757,0.992762197026197,0.843580026119446,0.838426624793623
0.00365,0.0329938893551722,0.992682226344978,0.735354554745464,0.992682226344978,0.844858633271697,0.839667164356197
0.00375,0.0326679057670849,0.992598376914598,0.737265985978203,0.992598376914598,0.846088325459832,0.840860407742804
0.00385,0.0323532481872131,0.992517892869519,0.739120851468433,0.992517892869519,0.84727911346872,0.842016947355766
0.00395,0.0320501325998997,0.992440831250169,0.740916903352746,0.992440831250169,0.848429810848191,0.843135537303007
0.00405,0.0317579005162948,0.992365423803256,0.742656802527877,0.992365423803256,0.849541776925101,0.844217209497443
0.00415,0.0314794545552481,0.992293723984217,0.744322517567264,0.992293723984217,0.850604232679846,0.845251543599874
0.00425,0.0312067084736847,0.992223963539758,0.745961720097646,0.992223963539758,0.851647901063513,0.846268414042172
0.00435,0.0309457993876844,0.992149468739706,0.747535293998575,0.992149468739706,0.852644985678297,0.847239665621927
0.00445,0.0306907218789374,0.992078168203669,0.749080647689861,0.992078168203669,0.853622943540169,0.848193164764046
0.00455,0.0304435620401196,0.992007837354921,0.750584118880455,0.992007837354921,0.854572208782738,0.849119195073566
0.00465,0.0302047887152922,0.991943381670343,0.75204317712145,0.991943381670343,0.855493121223097,0.850018607576128
0.00475,0.0299729110856993,0.991881207602919,0.753465798880583,0.991881207602919,0.856389662004139,0.850894852576928
0.00485,0.0297493988984535,0.99181583927148,0.754841355834461,0.99181583927148,0.857253060247313,0.851738607429977
0.00495,0.0295351635021229,0.99175246735505,0.756164581116398,0.99175246735505,0.858082012192165,0.852549129130117
0.00505,0.0293230194663791,0.991690578489769,0.757479796180706,0.991690578489769,0.858904985067875,0.853354407426752
0.00515,0.0291174076400247,0.991629431150063,0.758758829928064,0.991629431150063,0.859703648193137,0.854136239777713
0.00525,0.0289201243806418,0.991565831071918,0.759989364077829,0.991565831071918,0.860469013462319,0.854885345245263
0.00535,0.0287280984962354,0.991503999247066,0.761191110905587,0.991503999247066,0.861215423358456,0.855616332958645
0.00545,0.0285389488911245,0.991442965988218,0.762378702566385,0.991442965988218,0.861951948286279,0.856338038896585
0.00555,0.0283542612064596,0.991386039640246,0.763542488226105,0.991386039640246,0.862673723151403,0.857045999059614
0.00565,0.0281750205415597,0.991327915443268,0.764674958855482,0.991327915443268,0.863374022957214,0.857732941649221
0.00575,0.0279999204545469,0.991271673580442,0.765784743621437,0.991271673580442,0.864059590779519,0.858405858144398
0.00585,0.0278311207888486,0.991215032434614,0.766857332790716,0.991215032434614,0.864720396077038,0.859054533853043
0.00595,0.0276656188353097,0.991161528512371,0.767912373406297,0.991161528512371,0.865370353069043,0.859693120253095
0.00605,0.0275034936125923,0.991104488083541,0.768947987918265,0.991104488083541,0.866005772350414,0.860317215706161
0.00615,0.0273454773602973,0.991048075099429,0.769960015843699,0.991048075099429,0.866625650989206,0.860926260611034
0.00625,0.0271903795305844,0.990996282390051,0.77095669650813,0.990996282390051,0.867236786989674,0.861527414224957
0.00635,0.0270387163787117,0.990944489680673,0.771933701215575,0.990944489680673,0.867834716622688,0.86211573121704
0.00645,0.0268912938950313,0.990892297688294,0.772885535063526,0.990892297688294,0.868415862211265,0.862687597655557
0.00655,0.0267449829405294,0.990840447938488,0.773832606454608,0.990840447938488,0.868993431389578,0.863256204327107
0.00665,0.0266020592526705,0.990786373611957,0.774759488607534,0.990786373611957,0.869556730940907,0.863810639929288
0.00675,0.026461211121666,0.990736178034586,0.77567572793829,0.990736178034586,0.870114160228693,0.864359891008458
0.00685,0.026322538637821,0.990685868376358,0.776579869219208,0.990685868376358,0.870663291585968,0.864901111069705
0.00695,0.0261874746728726,0.990634817192556,0.777462241987117,0.990634817192556,0.871197836076212,0.865427963073188
0.00705,0.0260553502021495,0.990583252644893,0.778327158735959,0.990583252644893,0.871720629334378,0.86594328028267
0.00715,0.0259257490606986,0.990530148005653,0.779177078073786,0.990530148005653,0.872232847437551,0.866448116158872
0.00725,0.0257977598999518,0.990481663641147,0.780019025495215,0.990481663641147,0.872741306213344,0.866949892266087
0.00735,0.0256730263080782,0.990433464478786,0.780841225219884,0.990433464478786,0.873236979447785,0.867439151935467
0.00745,0.0255513112290918,0.990384694912136,0.781644978684769,0.990384694912136,0.873720384346582,0.867916309802817
0.00755,0.0254320615323589,0.990334385253908,0.782433700673353,0.990334385253908,0.874193307189398,0.868383037572989
0.00765,0.0253139444364475,0.990285444565972,0.78321673431778,0.990285444565972,0.874662733624113,0.868846596382977
0.00775,0.0251983137944327,0.99023581939289,0.78398458606898,0.99023581939289,0.875121959580119,0.869300078243219
0.00785,0.0250826146695775,0.990187049826241,0.784754629209169,0.990187049826241,0.875582426523897,0.869755059343706
0.00795,0.0249690859239711,0.990140675957602,0.785512024998345,0.990140675957602,0.876035507378176,0.870203074311934
0.00805,0.0248596240055008,0.99009492953368,0.786243566901462,0.99009492953368,0.876472328365187,0.870635065522812
0.00815,0.0247504149467487,0.990047585977751,0.78697455725003,0.990047585977751,0.876907767976452,0.871065672150694
0.00825,0.0246418064298275,0.990001611392114,0.787703133967733,0.990001611392114,0.877341835265023,0.871495199556236
0.00835,0.0245378968893382,0.989957576181058,0.788401507611673,0.989957576181058,0.87775753799755,0.871906699663907
0.00845,0.024435467631783,0.989912970565713,0.789091004988602,0.989912970565713,0.878167144681687,0.872312184650669
0.00855,0.0243360410833827,0.989866653737503,0.789760997465623,0.989866653737503,0.878563642552056,0.872704515987477
0.00865,0.0242378208865551,0.989819823545433,0.790423860672571,0.989819823545433,0.878955182633544,0.87309196481171
0.00875,0.0241402381069341,0.989774989768373,0.791083869816523,0.989774989768373,0.879345406784324,0.873478421969321
0.00885,0.0240440513236745,0.989729642627453,0.791735382879215,0.989729642627453,0.879729847437998,0.87385916240768
0.00895,0.0239485019576215,0.989687204548404,0.792384134677235,0.989687204548404,0.880113407264584,0.874239429613385
0.00905,0.023855286276052,0.98964254189263,0.793017579689499,0.98964254189263,0.880486329197666,0.874608938615846
0.00915,0.0237635877527922,0.989599305247577,0.793641875464945,0.989599305247577,0.880853871108652,0.874973309468449
0.00925,0.0236729954908001,0.989558065017533,0.794259902883294,0.989558065017533,0.881218046640847,0.875334611750656
0.00935,0.0235830459139252,0.989515512857626,0.794874285620289,0.989515512857626,0.881579167358856,0.875692835187211
